memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,productName,priceType
CY,Cyprus,02/10/2023,08/10/2023,€390.00,national currency/100kg,40,Legs,Selling price
CY,Cyprus,25/09/2023,01/10/2023,€390.00,national currency/100kg,39,Legs,Selling price
CY,Cyprus,25/09/2023,01/10/2023,€245.60,national currency/100kg,39,Whole broiler (65%),Selling price
CY,Cyprus,25/09/2023,01/10/2023,€650.00,national currency/100kg,39,Breast Fillet,Selling price
CY,Cyprus,18/09/2023,24/09/2023,€245.60,national currency/100kg,38,Whole broiler (65%),Selling price
CY,Cyprus,18/09/2023,24/09/2023,€650.00,national currency/100kg,38,Breast Fillet,Selling price
CY,Cyprus,18/09/2023,24/09/2023,€390.00,national currency/100kg,38,Legs,Selling price
CY,Cyprus,11/09/2023,17/09/2023,€245.20,national currency/100kg,37,Whole broiler (65%),Selling price
CY,Cyprus,11/09/2023,17/09/2023,€650.00,national currency/100kg,37,Breast Fillet,Selling price
CY,Cyprus,11/09/2023,17/09/2023,€390.00,national currency/100kg,37,Legs,Selling price
CY,Cyprus,04/09/2023,10/09/2023,€650.00,national currency/100kg,36,Breast Fillet,Selling price
CY,Cyprus,04/09/2023,10/09/2023,€390.00,national currency/100kg,36,Legs,Selling price
CY,Cyprus,04/09/2023,10/09/2023,€245.20,national currency/100kg,36,Whole broiler (65%),Selling price
CY,Cyprus,28/08/2023,03/09/2023,€390.00,national currency/100kg,35,Legs,Selling price
CY,Cyprus,28/08/2023,03/09/2023,€650.00,national currency/100kg,35,Breast Fillet,Selling price
CY,Cyprus,28/08/2023,03/09/2023,€245.20,national currency/100kg,35,Whole broiler (65%),Selling price
CY,Cyprus,21/08/2023,27/08/2023,€264.01,national currency/100kg,34,Whole broiler (65%),Selling price
CY,Cyprus,21/08/2023,27/08/2023,€390.00,national currency/100kg,34,Legs,Selling price
CY,Cyprus,21/08/2023,27/08/2023,€650.00,national currency/100kg,34,Breast Fillet,Selling price
CY,Cyprus,14/08/2023,20/08/2023,€390.00,national currency/100kg,33,Legs,Selling price
CY,Cyprus,14/08/2023,20/08/2023,€247.57,national currency/100kg,33,Whole broiler (65%),Selling price
CY,Cyprus,14/08/2023,20/08/2023,€650.00,national currency/100kg,33,Breast Fillet,Selling price
CY,Cyprus,07/08/2023,13/08/2023,€650.00,national currency/100kg,32,Legs,Selling price
CY,Cyprus,07/08/2023,13/08/2023,€247.82,national currency/100kg,32,Whole broiler (65%),Selling price
CY,Cyprus,07/08/2023,13/08/2023,€390.00,national currency/100kg,32,Breast Fillet,Selling price
CY,Cyprus,31/07/2023,06/08/2023,€650.00,national currency/100kg,31,Breast Fillet,Selling price
CY,Cyprus,31/07/2023,06/08/2023,€247.82,national currency/100kg,31,Whole broiler (65%),Selling price
CY,Cyprus,31/07/2023,06/08/2023,€390.00,national currency/100kg,31,Legs,Selling price
CY,Cyprus,24/07/2023,30/07/2023,€390.00,national currency/100kg,30,Legs,Selling price
CY,Cyprus,24/07/2023,30/07/2023,€247.82,national currency/100kg,30,Whole broiler (65%),Selling price
CY,Cyprus,24/07/2023,30/07/2023,€650.00,national currency/100kg,30,Breast Fillet,Selling price
CY,Cyprus,17/07/2023,23/07/2023,€390.00,national currency/100kg,29,Legs,Selling price
CY,Cyprus,17/07/2023,23/07/2023,€650.00,national currency/100kg,29,Breast Fillet,Selling price
CY,Cyprus,17/07/2023,23/07/2023,€244.09,national currency/100kg,29,Whole broiler (65%),Selling price
CY,Cyprus,10/07/2023,16/07/2023,€650.00,national currency/100kg,28,Breast Fillet,Selling price
CY,Cyprus,10/07/2023,16/07/2023,€244.33,national currency/100kg,28,Whole broiler (65%),Selling price
CY,Cyprus,10/07/2023,16/07/2023,€390.00,national currency/100kg,28,Legs,Selling price
CY,Cyprus,03/07/2023,09/07/2023,€650.00,national currency/100kg,27,Breast Fillet,Selling price
CY,Cyprus,03/07/2023,09/07/2023,€390.00,national currency/100kg,27,Legs,Selling price
CY,Cyprus,03/07/2023,09/07/2023,€244.33,national currency/100kg,27,Whole broiler (65%),Selling price
CY,Cyprus,26/06/2023,02/07/2023,€245.34,national currency/100kg,26,Whole broiler (65%),Selling price
CY,Cyprus,26/06/2023,02/07/2023,€650.00,national currency/100kg,26,Breast Fillet,Selling price
CY,Cyprus,26/06/2023,02/07/2023,€390.00,national currency/100kg,26,Legs,Selling price
CY,Cyprus,19/06/2023,25/06/2023,€244.33,national currency/100kg,25,Whole broiler (65%),Selling price
CY,Cyprus,19/06/2023,25/06/2023,€390.00,national currency/100kg,25,Legs,Selling price
CY,Cyprus,19/06/2023,25/06/2023,€650.00,national currency/100kg,25,Breast Fillet,Selling price
CY,Cyprus,12/06/2023,18/06/2023,€390.00,national currency/100kg,24,Legs,Selling price
CY,Cyprus,12/06/2023,18/06/2023,€243.73,national currency/100kg,24,Whole broiler (65%),Selling price
CY,Cyprus,12/06/2023,18/06/2023,€650.00,national currency/100kg,24,Breast Fillet,Selling price
CY,Cyprus,05/06/2023,11/06/2023,€390.00,national currency/100kg,23,Legs,Selling price
CY,Cyprus,05/06/2023,11/06/2023,€650.00,national currency/100kg,23,Breast Fillet,Selling price
CY,Cyprus,05/06/2023,11/06/2023,€243.73,national currency/100kg,23,Whole broiler (65%),Selling price
CY,Cyprus,29/05/2023,04/06/2023,€650.00,national currency/100kg,22,Breast Fillet,Selling price
CY,Cyprus,29/05/2023,04/06/2023,€245.40,national currency/100kg,22,Whole broiler (65%),Selling price
CY,Cyprus,29/05/2023,04/06/2023,€390.00,national currency/100kg,22,Legs,Selling price
CY,Cyprus,22/05/2023,28/05/2023,€245.40,national currency/100kg,21,Whole broiler (65%),Selling price
CY,Cyprus,22/05/2023,28/05/2023,€390.00,national currency/100kg,21,Legs,Selling price
CY,Cyprus,22/05/2023,28/05/2023,€650.00,national currency/100kg,21,Breast Fillet,Selling price
CY,Cyprus,15/05/2023,21/05/2023,€650.00,national currency/100kg,20,Breast Fillet,Selling price
CY,Cyprus,15/05/2023,21/05/2023,€245.20,national currency/100kg,20,Whole broiler (65%),Selling price
CY,Cyprus,15/05/2023,21/05/2023,€390.00,national currency/100kg,20,Legs,Selling price
CY,Cyprus,08/05/2023,14/05/2023,€390.00,national currency/100kg,19,Legs,Selling price
CY,Cyprus,08/05/2023,14/05/2023,€245.20,national currency/100kg,19,Whole broiler (65%),Selling price
CY,Cyprus,08/05/2023,14/05/2023,€650.00,national currency/100kg,19,Breast Fillet,Selling price
CY,Cyprus,01/05/2023,07/05/2023,€390.00,national currency/100kg,18,Legs,Selling price
CY,Cyprus,01/05/2023,07/05/2023,€245.20,national currency/100kg,18,Whole broiler (65%),Selling price
CY,Cyprus,01/05/2023,07/05/2023,€650.00,national currency/100kg,18,Breast Fillet,Selling price
CY,Cyprus,24/04/2023,30/04/2023,€650.00,national currency/100kg,17,Breast Fillet,Selling price
CY,Cyprus,24/04/2023,30/04/2023,€390.00,national currency/100kg,17,Legs,Selling price
CY,Cyprus,24/04/2023,30/04/2023,€251.44,national currency/100kg,17,Whole broiler (65%),Selling price
CY,Cyprus,17/04/2023,23/04/2023,€251.44,national currency/100kg,16,Whole broiler (65%),Selling price
CY,Cyprus,17/04/2023,23/04/2023,€650.00,national currency/100kg,16,Breast Fillet,Selling price
CY,Cyprus,17/04/2023,23/04/2023,€390.00,national currency/100kg,16,Legs,Selling price
CY,Cyprus,10/04/2023,16/04/2023,€650.00,national currency/100kg,15,Breast Fillet,Selling price
CY,Cyprus,10/04/2023,16/04/2023,€390.00,national currency/100kg,15,Legs,Selling price
CY,Cyprus,10/04/2023,16/04/2023,€251.44,national currency/100kg,15,Whole broiler (65%),Selling price
CY,Cyprus,03/04/2023,09/04/2023,€390.00,national currency/100kg,14,Legs,Selling price
CY,Cyprus,03/04/2023,09/04/2023,€650.00,national currency/100kg,14,Breast Fillet,Selling price
CY,Cyprus,03/04/2023,09/04/2023,€251.44,national currency/100kg,14,Whole broiler (65%),Selling price
CY,Cyprus,27/03/2023,02/04/2023,€390.00,national currency/100kg,13,Legs,Selling price
CY,Cyprus,27/03/2023,02/04/2023,€650.00,national currency/100kg,13,Breast Fillet,Selling price
CY,Cyprus,27/03/2023,02/04/2023,€251.44,national currency/100kg,13,Whole broiler (65%),Selling price
CY,Cyprus,20/03/2023,26/03/2023,€251.44,national currency/100kg,12,Whole broiler (65%),Selling price
CY,Cyprus,20/03/2023,26/03/2023,€650.00,national currency/100kg,12,Breast Fillet,Selling price
CY,Cyprus,20/03/2023,26/03/2023,€390.00,national currency/100kg,12,Legs,Selling price
CY,Cyprus,13/03/2023,19/03/2023,€251.44,national currency/100kg,11,Whole broiler (65%),Selling price
CY,Cyprus,13/03/2023,19/03/2023,€650.00,national currency/100kg,11,Breast Fillet,Selling price
CY,Cyprus,13/03/2023,19/03/2023,€390.00,national currency/100kg,11,Legs,Selling price
CY,Cyprus,06/03/2023,12/03/2023,€390.00,national currency/100kg,10,Legs,Selling price
CY,Cyprus,06/03/2023,12/03/2023,€248.31,national currency/100kg,10,Whole broiler (65%),Selling price
CY,Cyprus,06/03/2023,12/03/2023,€650.00,national currency/100kg,10,Breast Fillet,Selling price
CY,Cyprus,27/02/2023,05/03/2023,€232.43,national currency/100kg,9,Whole broiler (65%),Selling price
CY,Cyprus,27/02/2023,05/03/2023,€650.00,national currency/100kg,9,Breast Fillet,Selling price
CY,Cyprus,27/02/2023,05/03/2023,€390.00,national currency/100kg,9,Legs,Selling price
CY,Cyprus,20/02/2023,26/02/2023,€234.04,national currency/100kg,8,Whole broiler (65%),Selling price
CY,Cyprus,20/02/2023,26/02/2023,€650.00,national currency/100kg,8,Breast Fillet,Selling price
CY,Cyprus,20/02/2023,26/02/2023,€390.00,national currency/100kg,8,Legs,Selling price
CY,Cyprus,13/02/2023,19/02/2023,€390.00,national currency/100kg,7,Legs,Selling price
CY,Cyprus,13/02/2023,19/02/2023,€650.00,national currency/100kg,7,Breast Fillet,Selling price
CY,Cyprus,13/02/2023,19/02/2023,€234.04,national currency/100kg,7,Whole broiler (65%),Selling price
CY,Cyprus,06/02/2023,12/02/2023,€234.04,national currency/100kg,6,Whole broiler (65%),Selling price
CY,Cyprus,06/02/2023,12/02/2023,€390.00,national currency/100kg,6,Legs,Selling price
CY,Cyprus,06/02/2023,12/02/2023,€650.00,national currency/100kg,6,Breast Fillet,Selling price
CY,Cyprus,30/01/2023,05/02/2023,€390.00,national currency/100kg,5,Legs,Selling price
CY,Cyprus,30/01/2023,05/02/2023,€234.04,national currency/100kg,5,Whole broiler (65%),Selling price
CY,Cyprus,30/01/2023,05/02/2023,€650.00,national currency/100kg,5,Breast Fillet,Selling price
CY,Cyprus,23/01/2023,29/01/2023,€650.00,national currency/100kg,4,Breast Fillet,Selling price
CY,Cyprus,23/01/2023,29/01/2023,€234.04,national currency/100kg,4,Whole broiler (65%),Selling price
CY,Cyprus,23/01/2023,29/01/2023,€390.00,national currency/100kg,4,Legs,Selling price
CY,Cyprus,16/01/2023,22/01/2023,€234.04,national currency/100kg,3,Whole broiler (65%),Selling price
CY,Cyprus,16/01/2023,22/01/2023,€650.00,national currency/100kg,3,Breast Fillet,Selling price
CY,Cyprus,16/01/2023,22/01/2023,€390.00,national currency/100kg,3,Legs,Selling price
CY,Cyprus,09/01/2023,15/01/2023,€650.00,national currency/100kg,2,Breast Fillet,Selling price
CY,Cyprus,09/01/2023,15/01/2023,€234.04,national currency/100kg,2,Whole broiler (65%),Selling price
CY,Cyprus,09/01/2023,15/01/2023,€390.00,national currency/100kg,2,Legs,Selling price
CY,Cyprus,02/01/2023,08/01/2023,€390.00,national currency/100kg,1,Legs,Selling price
CY,Cyprus,02/01/2023,08/01/2023,€230.82,national currency/100kg,1,Whole broiler (65%),Selling price
CY,Cyprus,02/01/2023,08/01/2023,€650.00,national currency/100kg,1,Breast Fillet,Selling price
CY,Cyprus,26/12/2022,01/01/2023,€650.00,national currency/100kg,52,Breast Fillet,Selling price
CY,Cyprus,26/12/2022,01/01/2023,€261.58,national currency/100kg,0,Whole broiler (65%),Selling price
CY,Cyprus,26/12/2022,01/01/2023,€390.00,national currency/100kg,0,Legs,Selling price
CY,Cyprus,26/12/2022,01/01/2023,€390.00,national currency/100kg,52,Legs,Selling price
CY,Cyprus,26/12/2022,01/01/2023,€650.00,national currency/100kg,0,Breast Fillet,Selling price
CY,Cyprus,26/12/2022,01/01/2023,€261.58,national currency/100kg,52,Whole broiler (65%),Selling price
CY,Cyprus,19/12/2022,25/12/2022,€261.50,national currency/100kg,51,Whole broiler (65%),Selling price
CY,Cyprus,19/12/2022,25/12/2022,€650.00,national currency/100kg,51,Breast Fillet,Selling price
CY,Cyprus,19/12/2022,25/12/2022,€390.00,national currency/100kg,51,Legs,Selling price
CY,Cyprus,12/12/2022,18/12/2022,€261.83,national currency/100kg,50,Whole broiler (65%),Selling price
CY,Cyprus,12/12/2022,18/12/2022,€390.00,national currency/100kg,50,Legs,Selling price
CY,Cyprus,12/12/2022,18/12/2022,€650.00,national currency/100kg,50,Breast Fillet,Selling price
CY,Cyprus,05/12/2022,11/12/2022,€390.00,national currency/100kg,49,Legs,Selling price
CY,Cyprus,05/12/2022,11/12/2022,€650.00,national currency/100kg,49,Breast Fillet,Selling price
CY,Cyprus,05/12/2022,11/12/2022,€261.83,national currency/100kg,49,Whole broiler (65%),Selling price
CY,Cyprus,28/11/2022,04/12/2022,€390.00,national currency/100kg,48,Legs,Selling price
CY,Cyprus,28/11/2022,04/12/2022,€187.26,national currency/100kg,48,Whole broiler (65%),Selling price
CY,Cyprus,28/11/2022,04/12/2022,€650.00,national currency/100kg,48,Breast Fillet,Selling price
CY,Cyprus,21/11/2022,27/11/2022,€650.00,national currency/100kg,47,Breast Fillet,Selling price
CY,Cyprus,21/11/2022,27/11/2022,€256.48,national currency/100kg,47,Whole broiler (65%),Selling price
CY,Cyprus,21/11/2022,27/11/2022,€390.00,national currency/100kg,47,Legs,Selling price
CY,Cyprus,14/11/2022,20/11/2022,€650.00,national currency/100kg,46,Breast Fillet,Selling price
CY,Cyprus,14/11/2022,20/11/2022,€390.00,national currency/100kg,46,Legs,Selling price
CY,Cyprus,14/11/2022,20/11/2022,€256.48,national currency/100kg,46,Whole broiler (65%),Selling price
CY,Cyprus,07/11/2022,13/11/2022,€256.48,national currency/100kg,45,Whole broiler (65%),Selling price
CY,Cyprus,07/11/2022,13/11/2022,€650.00,national currency/100kg,45,Breast Fillet,Selling price
CY,Cyprus,07/11/2022,13/11/2022,€390.00,national currency/100kg,45,Legs,Selling price
CY,Cyprus,31/10/2022,06/11/2022,€390.00,national currency/100kg,44,Legs,Selling price
CY,Cyprus,31/10/2022,06/11/2022,€256.48,national currency/100kg,44,Whole broiler (65%),Selling price
CY,Cyprus,31/10/2022,06/11/2022,€650.00,national currency/100kg,44,Breast Fillet,Selling price
CY,Cyprus,24/10/2022,30/10/2022,€650.00,national currency/100kg,43,Breast Fillet,Selling price
CY,Cyprus,24/10/2022,30/10/2022,€256.48,national currency/100kg,43,Whole broiler (65%),Selling price
CY,Cyprus,24/10/2022,30/10/2022,€390.00,national currency/100kg,43,Legs,Selling price
CY,Cyprus,17/10/2022,23/10/2022,€256.24,national currency/100kg,42,Whole broiler (65%),Selling price
CY,Cyprus,17/10/2022,23/10/2022,€650.00,national currency/100kg,42,Breast Fillet,Selling price
CY,Cyprus,17/10/2022,23/10/2022,€390.00,national currency/100kg,42,Legs,Selling price
CY,Cyprus,10/10/2022,16/10/2022,€390.00,national currency/100kg,41,Legs,Selling price
CY,Cyprus,10/10/2022,16/10/2022,€256.24,national currency/100kg,41,Whole broiler (65%),Selling price
CY,Cyprus,10/10/2022,16/10/2022,€650.00,national currency/100kg,41,Breast Fillet,Selling price
CY,Cyprus,03/10/2022,09/10/2022,€256.24,national currency/100kg,40,Whole broiler (65%),Selling price
CY,Cyprus,03/10/2022,09/10/2022,€390.00,national currency/100kg,40,Legs,Selling price
CY,Cyprus,03/10/2022,09/10/2022,€650.00,national currency/100kg,40,Breast Fillet,Selling price
CY,Cyprus,26/09/2022,02/10/2022,€256.24,national currency/100kg,39,Whole broiler (65%),Selling price
CY,Cyprus,26/09/2022,02/10/2022,€650.00,national currency/100kg,39,Breast Fillet,Selling price
CY,Cyprus,26/09/2022,02/10/2022,€390.00,national currency/100kg,39,Legs,Selling price
CY,Cyprus,19/09/2022,25/09/2022,€390.00,national currency/100kg,38,Legs,Selling price
CY,Cyprus,19/09/2022,25/09/2022,€650.00,national currency/100kg,38,Breast Fillet,Selling price
CY,Cyprus,19/09/2022,25/09/2022,€256.24,national currency/100kg,38,Whole broiler (65%),Selling price
CY,Cyprus,12/09/2022,18/09/2022,€650.00,national currency/100kg,37,Breast Fillet,Selling price
CY,Cyprus,12/09/2022,18/09/2022,€390.00,national currency/100kg,37,Legs,Selling price
CY,Cyprus,12/09/2022,18/09/2022,€256.24,national currency/100kg,37,Whole broiler (65%),Selling price
CY,Cyprus,05/09/2022,11/09/2022,€390.00,national currency/100kg,36,Legs,Selling price
CY,Cyprus,05/09/2022,11/09/2022,€256.24,national currency/100kg,36,Whole broiler (65%),Selling price
CY,Cyprus,05/09/2022,11/09/2022,€650.00,national currency/100kg,36,Breast Fillet,Selling price
CY,Cyprus,29/08/2022,04/09/2022,€390.00,national currency/100kg,35,Legs,Selling price
CY,Cyprus,29/08/2022,04/09/2022,€650.00,national currency/100kg,35,Breast Fillet,Selling price
CY,Cyprus,29/08/2022,04/09/2022,€256.24,national currency/100kg,35,Whole broiler (65%),Selling price
CY,Cyprus,22/08/2022,28/08/2022,€650.00,national currency/100kg,34,Breast Fillet,Selling price
CY,Cyprus,22/08/2022,28/08/2022,€390.00,national currency/100kg,34,Legs,Selling price
CY,Cyprus,22/08/2022,28/08/2022,€257.56,national currency/100kg,34,Whole broiler (65%),Selling price
CY,Cyprus,15/08/2022,21/08/2022,€650.00,national currency/100kg,33,Breast Fillet,Selling price
CY,Cyprus,15/08/2022,21/08/2022,€390.00,national currency/100kg,33,Legs,Selling price
CY,Cyprus,15/08/2022,21/08/2022,€257.56,national currency/100kg,33,Whole broiler (65%),Selling price
CY,Cyprus,08/08/2022,14/08/2022,€650.00,national currency/100kg,32,Breast Fillet,Selling price
CY,Cyprus,08/08/2022,14/08/2022,€256.65,national currency/100kg,32,Whole broiler (65%),Selling price
CY,Cyprus,08/08/2022,14/08/2022,€390.00,national currency/100kg,32,Legs,Selling price
CY,Cyprus,01/08/2022,07/08/2022,€650.00,national currency/100kg,31,Breast Fillet,Selling price
CY,Cyprus,01/08/2022,07/08/2022,€390.00,national currency/100kg,31,Legs,Selling price
CY,Cyprus,01/08/2022,07/08/2022,€256.55,national currency/100kg,31,Whole broiler (65%),Selling price
CY,Cyprus,25/07/2022,31/07/2022,€650.00,national currency/100kg,30,Legs,Selling price
CY,Cyprus,25/07/2022,31/07/2022,€236.41,national currency/100kg,30,Whole broiler (65%),Selling price
CY,Cyprus,25/07/2022,31/07/2022,€390.00,national currency/100kg,30,Breast Fillet,Selling price
CY,Cyprus,18/07/2022,24/07/2022,€650.00,national currency/100kg,29,Breast Fillet,Selling price
CY,Cyprus,18/07/2022,24/07/2022,€236.41,national currency/100kg,29,Whole broiler (65%),Selling price
